name,threads,delay,time_ns,net_runtime_s,stdev_ns,p_ns,total_runtime_min

"MS Queue using Tagged Pointers",1,0,49.751567,0.497516,0.037276,0.000749,0.170368
"MS Queue using Tagged Pointers",1,0,49.763786,0.497638,0.025564,0.000514,0.170425
"MS Queue using Tagged Pointers",1,0,49.763325,0.497633,0.038639,0.000776,0.170474
"MS Queue using Tagged Pointers",1,250,31.675000,0.316750,0.081090,0.002560,1.168477
"MS Queue using Tagged Pointers",1,250,31.642478,0.316425,0.088888,0.002809,1.168294
"MS Queue using Tagged Pointers",1,250,31.730499,0.317305,0.055573,0.001751,1.168738
"MS Queue using Tagged Pointers",1,500,27.752960,0.277530,0.506647,0.018256,2.206241
"MS Queue using Tagged Pointers",1,500,27.792192,0.277922,0.413524,0.014879,2.206007
"MS Queue using Tagged Pointers",1,500,24.537155,0.245372,0.332626,0.013556,2.197026
"MS Queue using Tagged Pointers",1,750,36.961920,0.369619,0.142130,0.003845,3.274903
"MS Queue using Tagged Pointers",1,750,36.828567,0.368286,0.124940,0.003392,3.274418
"MS Queue using Tagged Pointers",1,750,36.845681,0.368457,0.104428,0.002834,3.274528
"MS Queue using Tagged Pointers",1,1000,34.604951,0.346050,0.168662,0.004874,4.310631
"MS Queue using Tagged Pointers",1,1000,34.714783,0.347148,0.175936,0.005068,4.310930
"MS Queue using Tagged Pointers",1,1000,34.737234,0.347372,0.137268,0.003952,4.310946
"MS Queue using Tagged Pointers",2,0,153.797752,1.537978,0.860217,0.005593,0.261468
"MS Queue using Tagged Pointers",2,0,153.419896,1.534199,1.410811,0.009196,0.261598
"MS Queue using Tagged Pointers",2,0,157.957560,1.579576,4.106077,0.025995,0.269741
"MS Queue using Tagged Pointers",2,250,101.387538,1.013875,1.004260,0.009905,0.812359
"MS Queue using Tagged Pointers",2,250,101.106450,1.011064,0.336559,0.003329,0.811750
"MS Queue using Tagged Pointers",2,250,102.184929,1.021849,1.647614,0.016124,0.814381
"MS Queue using Tagged Pointers",2,500,96.877222,0.968772,2.671610,0.027577,1.440364
"MS Queue using Tagged Pointers",2,500,96.231903,0.962319,1.374588,0.014284,1.439666
"MS Queue using Tagged Pointers",2,500,91.481142,0.914811,0.449829,0.004917,1.430287
"MS Queue using Tagged Pointers",2,750,107.686006,1.076860,2.336463,0.021697,2.083146
"MS Queue using Tagged Pointers",2,750,104.356931,1.043569,1.456637,0.013958,2.075270
"MS Queue using Tagged Pointers",2,750,104.474831,1.044748,1.445357,0.013834,2.075613
"MS Queue using Tagged Pointers",2,1000,105.151345,1.051513,2.128577,0.020243,2.707238
"MS Queue using Tagged Pointers",2,1000,104.441088,1.044411,2.575926,0.024664,2.705202
"MS Queue using Tagged Pointers",2,1000,102.325586,1.023256,1.387237,0.013557,2.699304
"MS Queue using Tagged Pointers",3,0,256.303902,2.563039,5.579114,0.021768,0.293462
"MS Queue using Tagged Pointers",3,0,255.169718,2.551697,3.171219,0.012428,0.291084
"MS Queue using Tagged Pointers",3,0,255.977759,2.559778,3.706379,0.014479,0.291671
"MS Queue using Tagged Pointers",3,250,134.974211,1.349742,1.793940,0.013291,0.655414
"MS Queue using Tagged Pointers",3,250,133.528637,1.335286,1.310511,0.009814,0.653579
"MS Queue using Tagged Pointers",3,250,131.717222,1.317172,2.260852,0.017164,0.651562
"MS Queue using Tagged Pointers",3,500,112.532181,1.125322,1.871929,0.016635,1.123861
"MS Queue using Tagged Pointers",3,500,112.121165,1.121212,1.192497,0.010636,1.123111
"MS Queue using Tagged Pointers",3,500,111.936763,1.119368,0.967842,0.008646,1.122833
"MS Queue using Tagged Pointers",3,750,119.024847,1.190248,2.216665,0.018624,1.616531
"MS Queue using Tagged Pointers",3,750,120.351132,1.203511,1.919369,0.015948,1.619221
"MS Queue using Tagged Pointers",3,750,120.041260,1.200413,2.015755,0.016792,1.619371
"MS Queue using Tagged Pointers",3,1000,115.428792,1.154288,1.192230,0.010329,2.102164
"MS Queue using Tagged Pointers",3,1000,115.280840,1.152808,1.253891,0.010877,2.102087
"MS Queue using Tagged Pointers",3,1000,116.629737,1.166297,0.893068,0.007657,2.107256
"MS Queue using Tagged Pointers",4,0,377.085066,3.770851,12.546630,0.033273,0.323935
"MS Queue using Tagged Pointers",4,0,375.160202,3.751602,8.365137,0.022298,0.322340
"MS Queue using Tagged Pointers",4,0,373.120660,3.731207,5.494471,0.014726,0.319423
"MS Queue using Tagged Pointers",4,250,170.282388,1.702824,3.409434,0.020022,0.580479
"MS Queue using Tagged Pointers",4,250,170.472166,1.704722,4.810137,0.028217,0.582145
"MS Queue using Tagged Pointers",4,250,171.539238,1.715392,4.757361,0.027733,0.582509
"MS Queue using Tagged Pointers",4,500,128.304750,1.283048,5.766852,0.044947,0.972781
"MS Queue using Tagged Pointers",4,500,127.729610,1.277296,5.358947,0.041955,0.973802
"MS Queue using Tagged Pointers",4,500,127.883912,1.278839,5.567716,0.043537,0.971992
"MS Queue using Tagged Pointers",4,750,133.248763,1.332488,8.291169,0.062223,1.396318
"MS Queue using Tagged Pointers",4,750,131.502016,1.315020,8.324403,0.063302,1.395234
"MS Queue using Tagged Pointers",4,750,132.082358,1.320824,8.145222,0.061668,1.396622
"MS Queue using Tagged Pointers",4,1000,131.553334,1.315533,10.058710,0.076461,1.817315
"MS Queue using Tagged Pointers",4,1000,130.109220,1.301092,9.760780,0.075020,1.818157
"MS Queue using Tagged Pointers",4,1000,130.396462,1.303965,10.295740,0.078957,1.818138
"MS Queue using Tagged Pointers",5,0,488.179464,4.881795,19.720743,0.040397,0.343000
"MS Queue using Tagged Pointers",5,0,490.379146,4.903791,23.589744,0.048105,0.342248
"MS Queue using Tagged Pointers",5,0,490.352174,4.903522,22.235483,0.045346,0.341539
"MS Queue using Tagged Pointers",5,250,292.165517,2.921655,29.035560,0.099381,0.603413
"MS Queue using Tagged Pointers",5,250,276.994301,2.769943,28.309076,0.102201,0.599406
"MS Queue using Tagged Pointers",5,250,277.468692,2.774687,27.742057,0.099983,0.599216
"MS Queue using Tagged Pointers",5,500,290.167690,2.901677,45.012553,0.155126,1.005402
"MS Queue using Tagged Pointers",5,500,291.634563,2.916346,31.696687,0.108686,0.995834
"MS Queue using Tagged Pointers",5,500,283.133775,2.831338,49.918889,0.176308,1.005495
"MS Queue using Tagged Pointers",5,750,351.400827,3.514008,47.699247,0.135740,1.428482
"MS Queue using Tagged Pointers",5,750,353.859999,3.538600,49.114225,0.138796,1.436090
"MS Queue using Tagged Pointers",5,750,357.866432,3.578664,57.250866,0.159978,1.435014
"MS Queue using Tagged Pointers",5,1000,413.655811,4.136558,52.274743,0.126373,1.854455
"MS Queue using Tagged Pointers",5,1000,419.093865,4.190939,51.236637,0.122256,1.852752
"MS Queue using Tagged Pointers",5,1000,412.660344,4.126603,53.076907,0.128621,1.848770
"MS Queue using Tagged Pointers",6,0,570.701550,5.707016,53.831144,0.094325,0.350886
"MS Queue using Tagged Pointers",6,0,580.181685,5.801817,44.953294,0.077481,0.348489
"MS Queue using Tagged Pointers",6,0,575.597771,5.755978,47.610431,0.082715,0.353106
"MS Queue using Tagged Pointers",6,250,374.973204,3.749732,70.154620,0.187092,0.616667
"MS Queue using Tagged Pointers",6,250,381.626295,3.816263,64.005172,0.167717,0.622864
"MS Queue using Tagged Pointers",6,250,381.942987,3.819430,62.332631,0.163199,0.625044
"MS Queue using Tagged Pointers",6,500,418.260538,4.182605,93.565936,0.223703,1.023347
"MS Queue using Tagged Pointers",6,500,428.246528,4.282465,89.556670,0.209124,1.023742
"MS Queue using Tagged Pointers",6,500,409.328203,4.093282,96.598927,0.235994,1.017876
"MS Queue using Tagged Pointers",6,750,544.393956,5.443940,130.580734,0.239864,1.467067
"MS Queue using Tagged Pointers",6,750,543.684175,5.436842,126.773075,0.233174,1.459819
"MS Queue using Tagged Pointers",6,750,532.751877,5.327519,127.408349,0.239151,1.460893
"MS Queue using Tagged Pointers",6,1000,651.997791,6.519978,145.360907,0.222947,1.892583
"MS Queue using Tagged Pointers",6,1000,651.447015,6.514470,146.555437,0.224969,1.894597
"MS Queue using Tagged Pointers",6,1000,653.913097,6.539131,155.171885,0.237297,1.896864
"MS Queue using Tagged Pointers",7,0,735.616495,7.356165,79.300132,0.107801,0.382710
"MS Queue using Tagged Pointers",7,0,733.869422,7.338694,62.258074,0.084835,0.376504
"MS Queue using Tagged Pointers",7,0,723.315258,7.233153,71.288743,0.098558,0.372290
"MS Queue using Tagged Pointers",7,250,507.923200,5.079232,76.097150,0.149820,0.622666
"MS Queue using Tagged Pointers",7,250,514.955617,5.149556,70.451874,0.136812,0.622148
"MS Queue using Tagged Pointers",7,250,501.842082,5.018421,66.676368,0.132863,0.616387
"MS Queue using Tagged Pointers",7,500,568.596762,5.685968,96.769629,0.170190,1.001837
"MS Queue using Tagged Pointers",7,500,580.053109,5.800531,93.897685,0.161878,1.007901
"MS Queue using Tagged Pointers",7,500,591.562870,5.915629,102.816581,0.173805,1.006174
"MS Queue using Tagged Pointers",7,750,785.350172,7.853502,122.580906,0.156084,1.437008
"MS Queue using Tagged Pointers",7,750,761.494942,7.614949,123.062874,0.161607,1.436418
"MS Queue using Tagged Pointers",7,750,781.165456,7.811655,124.730736,0.159673,1.439085
"MS Queue using Tagged Pointers",7,1000,946.990080,9.469901,141.059612,0.148956,1.860768
"MS Queue using Tagged Pointers",7,1000,933.143270,9.331433,145.508353,0.155934,1.856200
"MS Queue using Tagged Pointers",7,1000,919.032542,9.190325,141.695352,0.154179,1.856479
"MS Queue using Tagged Pointers",8,0,923.641989,9.236420,53.752256,0.058196,0.397902
"MS Queue using Tagged Pointers",8,0,889.113733,8.891137,49.289113,0.055436,0.394647
"MS Queue using Tagged Pointers",8,0,907.220716,9.072207,51.679231,0.056964,0.399131
"MS Queue using Tagged Pointers",8,250,689.530207,6.895302,50.949674,0.073890,0.636137
"MS Queue using Tagged Pointers",8,250,697.761390,6.977614,52.027623,0.074564,0.637737
"MS Queue using Tagged Pointers",8,250,684.566451,6.845665,38.210194,0.055817,0.632478
"MS Queue using Tagged Pointers",8,500,820.717596,8.207176,37.237139,0.045371,1.008482
"MS Queue using Tagged Pointers",8,500,857.039071,8.570391,53.078563,0.061932,1.023354
"MS Queue using Tagged Pointers",8,500,852.281459,8.522815,57.458725,0.067418,1.026459
"MS Queue using Tagged Pointers",8,750,1118.113500,11.181135,52.334159,0.046806,1.445509
"MS Queue using Tagged Pointers",8,750,1116.546703,11.165467,38.491179,0.034473,1.443905
"MS Queue using Tagged Pointers",8,750,1119.571013,11.195710,54.763763,0.048915,1.446981
"MS Queue using Tagged Pointers",8,1000,1354.902835,13.549028,60.370685,0.044557,1.864661
"MS Queue using Tagged Pointers",8,1000,1368.696873,13.686969,54.387812,0.039737,1.864766
"MS Queue using Tagged Pointers",8,1000,1377.354368,13.773544,57.900087,0.042037,1.868064
"MS Queue using Tagged Pointers",9,0,1112.644020,11.126440,64.487047,0.057958,0.425290
"MS Queue using Tagged Pointers",9,0,1093.244774,10.932448,79.248240,0.072489,0.419612
"MS Queue using Tagged Pointers",9,0,1083.541786,10.835418,68.318433,0.063051,0.427845
"MS Queue using Tagged Pointers",9,250,843.904869,8.439049,69.785087,0.082693,0.651296
"MS Queue using Tagged Pointers",9,250,852.421142,8.524211,72.759179,0.085356,0.654847
"MS Queue using Tagged Pointers",9,250,850.391319,8.503913,68.990361,0.081128,0.654908
"MS Queue using Tagged Pointers",9,500,1027.630273,10.276303,82.872454,0.080644,1.035639
"MS Queue using Tagged Pointers",9,500,1008.053468,10.080535,91.721374,0.090989,1.033493
"MS Queue using Tagged Pointers",9,500,1033.884737,10.338847,74.464988,0.072024,1.036957
"MS Queue using Tagged Pointers",9,750,1362.291778,13.622918,81.026024,0.059478,1.461335
"MS Queue using Tagged Pointers",9,750,1331.967714,13.319677,85.562895,0.064238,1.451143
"MS Queue using Tagged Pointers",9,750,1322.363694,13.223637,96.941027,0.073309,1.456830
"MS Queue using Tagged Pointers",9,1000,1634.419959,16.344200,103.742439,0.063474,1.869917
"MS Queue using Tagged Pointers",9,1000,1641.281049,16.412810,93.403199,0.056909,1.875140
"MS Queue using Tagged Pointers",9,1000,1641.125350,16.411253,85.833062,0.052301,1.872095
"MS Queue using Tagged Pointers",10,0,1240.845704,12.408457,106.041668,0.085459,0.442766
"MS Queue using Tagged Pointers",10,0,1270.844498,12.708445,81.253957,0.063937,0.450108
"MS Queue using Tagged Pointers",10,0,1253.117819,12.531178,97.931943,0.078151,0.443325
"MS Queue using Tagged Pointers",10,250,1002.281139,10.022811,110.999061,0.110746,0.671481
"MS Queue using Tagged Pointers",10,250,965.731720,9.657317,101.586596,0.105191,0.667248
"MS Queue using Tagged Pointers",10,250,937.914020,9.379140,83.687093,0.089227,0.650865
"MS Queue using Tagged Pointers",10,500,1131.401070,11.314011,116.360863,0.102847,1.024101
"MS Queue using Tagged Pointers",10,500,1171.486715,11.714867,122.930923,0.104936,1.052013
"MS Queue using Tagged Pointers",10,500,1158.652710,11.586527,131.213765,0.113247,1.046826
"MS Queue using Tagged Pointers",10,750,1588.935741,15.889357,142.198165,0.089493,1.478994
"MS Queue using Tagged Pointers",10,750,1552.330189,15.523302,145.840914,0.093950,1.481710
"MS Queue using Tagged Pointers",10,750,1576.354322,15.763543,157.234872,0.099746,1.478428
"MS Queue using Tagged Pointers",10,1000,1914.441487,19.144415,183.230639,0.095710,1.909821
"MS Queue using Tagged Pointers",10,1000,1945.564649,19.455646,178.411329,0.091702,1.897276
"MS Queue using Tagged Pointers",10,1000,1883.756339,18.837563,151.296529,0.080316,1.902759
"MS Queue using Tagged Pointers",11,0,1425.008702,14.250087,121.031397,0.084934,0.454678
"MS Queue using Tagged Pointers",11,0,1433.096825,14.330968,137.275965,0.095790,0.460284
"MS Queue using Tagged Pointers",11,0,1442.973734,14.429737,102.951729,0.071347,0.470850
"MS Queue using Tagged Pointers",11,250,1104.132713,11.041327,108.356545,0.098137,0.671608
"MS Queue using Tagged Pointers",11,250,1139.102909,11.391029,100.364694,0.088109,0.675047
"MS Queue using Tagged Pointers",11,250,1163.423714,11.634237,118.708579,0.102034,0.684087
"MS Queue using Tagged Pointers",11,500,1445.126326,14.451263,131.376447,0.090910,1.066696
"MS Queue using Tagged Pointers",11,500,1450.191344,14.501913,124.974996,0.086178,1.062977
"MS Queue using Tagged Pointers",11,500,1454.008063,14.540081,134.695868,0.092638,1.071562
"MS Queue using Tagged Pointers",11,750,1932.158390,19.321584,167.479767,0.086680,1.487985
"MS Queue using Tagged Pointers",11,750,1839.608192,18.396082,153.144374,0.083248,1.486028
"MS Queue using Tagged Pointers",11,750,1874.079821,18.740798,128.555534,0.068597,1.487421
"MS Queue using Tagged Pointers",11,1000,2276.589962,22.765900,183.615921,0.080654,1.901638
"MS Queue using Tagged Pointers",11,1000,2300.857988,23.008580,160.729498,0.069856,1.910403
"MS Queue using Tagged Pointers",11,1000,2331.561224,23.315612,155.678006,0.066770,1.906963
"MS Queue using Tagged Pointers",12,0,1685.077872,16.850779,101.592296,0.060289,0.486406
"MS Queue using Tagged Pointers",12,0,1622.507320,16.225073,107.493879,0.066252,0.481951
"MS Queue using Tagged Pointers",12,0,1647.155338,16.471553,118.710704,0.072070,0.492346
"MS Queue using Tagged Pointers",12,250,1381.373897,13.813739,126.568527,0.091625,0.694652
"MS Queue using Tagged Pointers",12,250,1364.536853,13.645369,117.840875,0.086360,0.690933
"MS Queue using Tagged Pointers",12,250,1389.085899,13.890859,103.438319,0.074465,0.694625
"MS Queue using Tagged Pointers",12,500,1708.075062,17.080751,136.606198,0.079977,1.075077
"MS Queue using Tagged Pointers",12,500,1692.307418,16.923074,117.748415,0.069579,1.075618
"MS Queue using Tagged Pointers",12,500,1733.593902,17.335939,128.559649,0.074158,1.077978
"MS Queue using Tagged Pointers",12,750,2218.889835,22.188898,181.848894,0.081955,1.497299
"MS Queue using Tagged Pointers",12,750,2270.708325,22.707083,136.032282,0.059907,1.517005
"MS Queue using Tagged Pointers",12,750,2195.384812,21.953848,108.081080,0.049231,1.499118
"MS Queue using Tagged Pointers",12,1000,2716.890558,27.168906,140.042822,0.051545,1.924477
"MS Queue using Tagged Pointers",12,1000,2664.863058,26.648631,120.468597,0.045206,1.911753
"MS Queue using Tagged Pointers",12,1000,2674.063431,26.740634,125.935599,0.047095,1.923689
"Baskets Queue using Tagged Pointers",1,0,54.961569,0.549616,0.023922,0.000435,0.188394
"Baskets Queue using Tagged Pointers",1,0,54.938701,0.549387,0.019906,0.000362,0.188309
"Baskets Queue using Tagged Pointers",1,0,54.950802,0.549508,0.023765,0.000432,0.188380
"Baskets Queue using Tagged Pointers",1,250,37.182912,0.371829,0.135757,0.003651,1.184683
"Baskets Queue using Tagged Pointers",1,250,37.152059,0.371521,0.104151,0.002803,1.184666
"Baskets Queue using Tagged Pointers",1,250,37.124669,0.371247,0.136863,0.003687,1.184619
"Baskets Queue using Tagged Pointers",1,500,34.797448,0.347974,0.430620,0.012375,2.223032
"Baskets Queue using Tagged Pointers",1,500,34.452795,0.344528,0.367077,0.010654,2.222237
"Baskets Queue using Tagged Pointers",1,500,34.720663,0.347207,0.517257,0.014898,2.223183
"Baskets Queue using Tagged Pointers",1,750,44.349187,0.443492,0.154057,0.003474,3.299319
"Baskets Queue using Tagged Pointers",1,750,44.334500,0.443345,0.134067,0.003024,3.299462
"Baskets Queue using Tagged Pointers",1,750,44.067671,0.440677,0.061484,0.001395,3.299288
"Baskets Queue using Tagged Pointers",1,1000,44.538455,0.445385,0.177318,0.003981,4.346490
"Baskets Queue using Tagged Pointers",1,1000,44.370844,0.443708,0.099440,0.002241,4.345560
"Baskets Queue using Tagged Pointers",1,1000,44.207601,0.442076,0.136374,0.003085,4.345144
"Baskets Queue using Tagged Pointers",2,0,140.754519,1.407545,1.672577,0.011883,0.241484
"Baskets Queue using Tagged Pointers",2,0,141.477793,1.414778,2.835682,0.020043,0.244473
"Baskets Queue using Tagged Pointers",2,0,140.490616,1.404906,3.055354,0.021748,0.243531
"Baskets Queue using Tagged Pointers",2,250,113.242696,1.132427,1.835321,0.016207,0.833872
"Baskets Queue using Tagged Pointers",2,250,113.534200,1.135342,2.709519,0.023865,0.835892
"Baskets Queue using Tagged Pointers",2,250,109.677230,1.096772,0.144097,0.001314,0.825389
"Baskets Queue using Tagged Pointers",2,500,103.751452,1.037515,2.079449,0.020043,1.446882
"Baskets Queue using Tagged Pointers",2,500,105.648858,1.056489,2.015606,0.019078,1.451872
"Baskets Queue using Tagged Pointers",2,500,104.865976,1.048660,1.378957,0.013150,1.449762
"Baskets Queue using Tagged Pointers",2,750,116.462845,1.164628,1.053643,0.009047,2.096928
"Baskets Queue using Tagged Pointers",2,750,116.208881,1.162089,1.022536,0.008799,2.095931
"Baskets Queue using Tagged Pointers",2,750,115.906650,1.159066,1.242041,0.010716,2.095967
"Baskets Queue using Tagged Pointers",2,1000,115.747899,1.157479,1.623571,0.014027,2.724954
"Baskets Queue using Tagged Pointers",2,1000,116.387034,1.163870,2.528941,0.021729,2.725896
"Baskets Queue using Tagged Pointers",2,1000,113.734308,1.137343,1.805832,0.015878,2.720023
"Baskets Queue using Tagged Pointers",3,0,211.923851,2.119239,5.065400,0.023902,0.243431
"Baskets Queue using Tagged Pointers",3,0,211.401426,2.114014,3.982096,0.018837,0.243036
"Baskets Queue using Tagged Pointers",3,0,212.030185,2.120302,4.523567,0.021335,0.243749
"Baskets Queue using Tagged Pointers",3,250,140.945561,1.409456,2.418617,0.017160,0.663201
"Baskets Queue using Tagged Pointers",3,250,141.984297,1.419843,1.384330,0.009750,0.663265
"Baskets Queue using Tagged Pointers",3,250,142.259448,1.422594,1.196721,0.008412,0.663428
"Baskets Queue using Tagged Pointers",3,500,126.141261,1.261413,0.726597,0.005760,1.136294
"Baskets Queue using Tagged Pointers",3,500,125.241600,1.252416,1.159405,0.009257,1.135568
"Baskets Queue using Tagged Pointers",3,500,126.851720,1.268517,1.097063,0.008648,1.137489
"Baskets Queue using Tagged Pointers",3,750,134.680568,1.346806,0.943171,0.007003,1.634739
"Baskets Queue using Tagged Pointers",3,750,134.416566,1.344166,1.903486,0.014161,1.635152
"Baskets Queue using Tagged Pointers",3,750,134.008883,1.340089,1.212746,0.009050,1.634343
"Baskets Queue using Tagged Pointers",3,1000,131.565217,1.315652,0.803499,0.006107,2.120757
"Baskets Queue using Tagged Pointers",3,1000,132.014172,1.320142,1.790666,0.013564,2.121436
"Baskets Queue using Tagged Pointers",3,1000,132.701755,1.327018,0.493820,0.003721,2.121560
"Baskets Queue using Tagged Pointers",4,0,287.907461,2.879075,3.472272,0.012060,0.245857
"Baskets Queue using Tagged Pointers",4,0,285.454738,2.854547,5.109405,0.017899,0.245857
"Baskets Queue using Tagged Pointers",4,0,288.568916,2.885689,3.907205,0.013540,0.246435
"Baskets Queue using Tagged Pointers",4,250,170.509002,1.705090,4.184827,0.024543,0.580794
"Baskets Queue using Tagged Pointers",4,250,170.725996,1.707260,3.325154,0.019477,0.579882
"Baskets Queue using Tagged Pointers",4,250,170.746593,1.707466,3.617268,0.021185,0.580363
"Baskets Queue using Tagged Pointers",4,500,144.244695,1.442447,5.810353,0.040281,0.984297
"Baskets Queue using Tagged Pointers",4,500,141.293868,1.412939,5.092896,0.036045,0.979600
"Baskets Queue using Tagged Pointers",4,500,144.270927,1.442709,5.329715,0.036942,0.982357
"Baskets Queue using Tagged Pointers",4,750,150.522483,1.505225,5.670268,0.037671,1.413720
"Baskets Queue using Tagged Pointers",4,750,152.624236,1.526242,9.721282,0.063694,1.413100
"Baskets Queue using Tagged Pointers",4,750,152.590648,1.525906,9.842450,0.064502,1.412941
"Baskets Queue using Tagged Pointers",4,1000,148.546806,1.485468,10.003763,0.067344,1.833780
"Baskets Queue using Tagged Pointers",4,1000,147.846477,1.478465,9.155785,0.061928,1.831441
"Baskets Queue using Tagged Pointers",4,1000,150.353905,1.503539,10.777839,0.071683,1.833711
"Baskets Queue using Tagged Pointers",5,0,348.885036,3.488850,16.987105,0.048690,0.247528
"Baskets Queue using Tagged Pointers",5,0,343.705142,3.437051,19.987347,0.058153,0.246041
"Baskets Queue using Tagged Pointers",5,0,344.115799,3.441158,19.481921,0.056614,0.246918
"Baskets Queue using Tagged Pointers",5,250,262.250286,2.622503,26.213981,0.099958,0.589655
"Baskets Queue using Tagged Pointers",5,250,259.084022,2.590840,32.748575,0.126401,0.592674
