name,threads,delay,time_ns,net_runtime_s,stdev_ns,p_ns,total_runtime_min
"Baskets Queue using DWCAS",6,250,800.562050,8.005621,92.721003,0.115820,0.874192
"Baskets Queue using DWCAS",6,250,810.313053,8.103131,89.597017,0.110571,0.874879
"Baskets Queue using DWCAS",6,500,741.342517,7.413425,110.118491,0.148539,1.211676
"Baskets Queue using DWCAS",6,500,735.587456,7.355875,115.733608,0.157335,1.212832
"Baskets Queue using DWCAS",6,500,729.716110,7.297161,113.374711,0.155368,1.203067
"Baskets Queue using DWCAS",6,750,765.740028,7.657400,145.275140,0.189719,1.599229
"Baskets Queue using DWCAS",6,750,757.828309,7.578283,143.927110,0.189920,1.589525
"Baskets Queue using DWCAS",6,750,758.449994,7.584500,146.739477,0.193473,1.604429
"Baskets Queue using DWCAS",6,1000,811.270730,8.112707,187.363175,0.230950,2.010834
"Baskets Queue using DWCAS",6,1000,822.662859,8.226629,171.942978,0.209008,2.002488
"Baskets Queue using DWCAS",6,1000,806.669633,8.066696,186.698484,0.231444,2.000260
"Baskets Queue using DWCAS",7,0,1254.486138,12.544861,100.785776,0.080340,0.644583
"Baskets Queue using DWCAS",7,0,1255.672137,12.556721,98.652328,0.078565,0.644460
"Baskets Queue using DWCAS",7,0,1253.060901,12.530609,99.633129,0.079512,0.644804
"Baskets Queue using DWCAS",7,250,985.236595,9.852366,103.732186,0.105287,0.864008
"Baskets Queue using DWCAS",7,250,993.321758,9.933218,106.279207,0.106994,0.867156
"Baskets Queue using DWCAS",7,250,1000.527146,10.005271,102.473543,0.102420,0.871470
"Baskets Queue using DWCAS",7,500,951.134360,9.511344,109.262006,0.114875,1.188348
"Baskets Queue using DWCAS",7,500,956.400064,9.564001,115.541764,0.120809,1.186690
"Baskets Queue using DWCAS",7,500,950.947487,9.509475,110.403274,0.116098,1.190628
"Baskets Queue using DWCAS",7,750,1003.260568,10.032606,154.399487,0.153898,1.562404
"Baskets Queue using DWCAS",7,750,1009.801232,10.098012,139.855204,0.138498,1.556581
"Baskets Queue using DWCAS",7,750,993.274617,9.932746,147.170180,0.148167,1.555643
"Baskets Queue using DWCAS",7,1000,1129.578634,11.295786,158.423850,0.140250,1.958061
"Baskets Queue using DWCAS",7,1000,1122.373028,11.223730,159.774204,0.142354,1.956606
"Baskets Queue using DWCAS",7,1000,1118.466300,11.184663,165.699688,0.148149,1.957054
"Baskets Queue using DWCAS",8,0,1514.648033,15.146480,31.434788,0.020754,0.652049
"Baskets Queue using DWCAS",8,0,1513.874107,15.138741,31.260230,0.020649,0.650046
"Baskets Queue using DWCAS",8,0,1508.108982,15.081090,45.325118,0.030054,0.652281
"Baskets Queue using DWCAS",8,250,1254.279237,12.542792,30.772335,0.024534,0.868574
"Baskets Queue using DWCAS",8,250,1251.498125,12.514981,36.687654,0.029315,0.869935
"Baskets Queue using DWCAS",8,250,1253.810276,12.538103,37.758114,0.030115,0.869348
"Baskets Queue using DWCAS",8,500,1236.220769,12.362208,41.126474,0.033268,1.179601
"Baskets Queue using DWCAS",8,500,1228.751130,12.287511,37.908402,0.030851,1.179680
"Baskets Queue using DWCAS",8,500,1224.042726,12.240427,51.775583,0.042299,1.180004
"Baskets Queue using DWCAS",8,750,1350.819013,13.508190,39.395632,0.029164,1.543628
"Baskets Queue using DWCAS",8,750,1350.857728,13.508577,39.519202,0.029255,1.545929
"Baskets Queue using DWCAS",8,750,1351.708524,13.517085,37.777157,0.027948,1.545205
"Baskets Queue using DWCAS",8,1000,1530.345170,15.303452,40.027967,0.026156,1.936057
"Baskets Queue using DWCAS",8,1000,1518.149243,15.181492,55.931887,0.036842,1.934916
"Baskets Queue using DWCAS",8,1000,1526.977362,15.269774,42.223070,0.027651,1.935143
"Baskets Queue using DWCAS",9,0,1698.077540,16.980775,57.778623,0.034026,0.654473
"Baskets Queue using DWCAS",9,0,1686.594486,16.865945,64.449295,0.038213,0.655130
"Baskets Queue using DWCAS",9,0,1681.584784,16.815848,76.901969,0.045732,0.652930
"Baskets Queue using DWCAS",9,250,1386.610850,13.866108,65.989438,0.047590,0.861764
"Baskets Queue using DWCAS",9,250,1405.416776,14.054168,54.928776,0.039084,0.864807
"Baskets Queue using DWCAS",9,250,1395.120057,13.951201,67.326969,0.048259,0.861250
"Baskets Queue using DWCAS",9,500,1422.075334,14.220753,61.309876,0.043113,1.179322
"Baskets Queue using DWCAS",9,500,1405.961900,14.059619,69.945251,0.049749,1.174527
"Baskets Queue using DWCAS",9,500,1416.343953,14.163440,71.689245,0.050616,1.180067
"Baskets Queue using DWCAS",9,750,1576.197961,15.761980,89.599480,0.056845,1.548029
"Baskets Queue using DWCAS",9,750,1571.550738,15.715507,92.854054,0.059084,1.546745
"Baskets Queue using DWCAS",9,750,1577.691946,15.776919,78.104353,0.049505,1.546267
"Baskets Queue using DWCAS",9,1000,1797.769761,17.977698,109.101433,0.060687,1.938324
"Baskets Queue using DWCAS",9,1000,1806.176710,18.061767,96.618595,0.053493,1.937251
"Baskets Queue using DWCAS",9,1000,1806.131641,18.061316,84.610438,0.046846,1.938616
"Baskets Queue using DWCAS",10,0,1794.023565,17.940236,110.232471,0.061444,0.642162
"Baskets Queue using DWCAS",10,0,1801.310239,18.013102,127.665846,0.070874,0.643699
"Baskets Queue using DWCAS",10,0,1814.881044,18.148810,104.502567,0.057581,0.646581
"Baskets Queue using DWCAS",10,250,1534.639273,15.346393,111.322674,0.072540,0.865975
"Baskets Queue using DWCAS",10,250,1531.280128,15.312801,106.925284,0.069827,0.863111
"Baskets Queue using DWCAS",10,250,1549.120932,15.491209,102.408653,0.066108,0.867057
"Baskets Queue using DWCAS",10,500,1565.265518,15.652655,136.579109,0.087256,1.177192
"Baskets Queue using DWCAS",10,500,1550.878561,15.508786,132.365988,0.085349,1.177047
"Baskets Queue using DWCAS",10,500,1572.241137,15.722411,124.630658,0.079269,1.178074
"Baskets Queue using DWCAS",10,750,1752.870733,17.528707,140.650843,0.080240,1.546654
"Baskets Queue using DWCAS",10,750,1751.984333,17.519843,153.093606,0.087383,1.550762
"Baskets Queue using DWCAS",10,750,1759.395922,17.593959,147.152380,0.083638,1.548654
"Baskets Queue using DWCAS",10,1000,2034.472630,20.344726,154.671257,0.076025,1.939862
"Baskets Queue using DWCAS",10,1000,2021.938790,20.219388,159.502786,0.078886,1.938282
"Baskets Queue using DWCAS",10,1000,2032.721674,20.327217,172.806104,0.085012,1.940292
"Baskets Queue using DWCAS",11,0,1998.198249,19.981982,98.450509,0.049270,0.644538
"Baskets Queue using DWCAS",11,0,2004.776661,20.047767,87.380123,0.043586,0.642811
"Baskets Queue using DWCAS",11,0,1991.774394,19.917744,121.915837,0.061210,0.646218
"Baskets Queue using DWCAS",11,250,1729.045454,17.290455,110.617825,0.063976,0.862413
"Baskets Queue using DWCAS",11,250,1749.507733,17.495077,104.526999,0.059747,0.868417
"Baskets Queue using DWCAS",11,250,1737.249567,17.372496,98.332076,0.056602,0.864145
"Baskets Queue using DWCAS",11,500,1794.577901,17.945779,103.533860,0.057693,1.177769
"Baskets Queue using DWCAS",11,500,1792.565997,17.925660,118.010614,0.065833,1.177193
"Baskets Queue using DWCAS",11,500,1788.396133,17.883961,124.833568,0.069802,1.175575
"Baskets Queue using DWCAS",11,750,2023.133545,20.231335,140.735873,0.069563,1.541529
"Baskets Queue using DWCAS",11,750,2029.166029,20.291660,124.630700,0.061420,1.539414
"Baskets Queue using DWCAS",11,750,2033.124947,20.331249,144.633815,0.071139,1.541029
"Baskets Queue using DWCAS",11,1000,2366.312852,23.663129,157.550145,0.066580,1.936199
"Baskets Queue using DWCAS",11,1000,2369.678326,23.696783,139.255505,0.058766,1.932938
"Baskets Queue using DWCAS",11,1000,2362.672841,23.626728,144.844755,0.061305,1.934917
"Baskets Queue using DWCAS",12,0,2283.836391,22.838364,53.427903,0.023394,0.656307
"Baskets Queue using DWCAS",12,0,2244.862066,22.448621,100.482389,0.044761,0.653223
"Baskets Queue using DWCAS",12,0,2264.545710,22.645457,74.681495,0.032979,0.652368
"Baskets Queue using DWCAS",12,250,1971.642900,19.716429,87.905378,0.044585,0.865283
"Baskets Queue using DWCAS",12,250,1976.220331,19.762203,66.899203,0.033852,0.865481
"Baskets Queue using DWCAS",12,250,1947.983594,19.479836,107.675172,0.055275,0.860814
"Baskets Queue using DWCAS",12,500,2056.236636,20.562366,89.663012,0.043605,1.172673
"Baskets Queue using DWCAS",12,500,2069.449597,20.694496,82.707237,0.039966,1.175556
"Baskets Queue using DWCAS",12,500,2060.630214,20.606302,98.711428,0.047904,1.176754
"Baskets Queue using DWCAS",12,750,2361.891516,23.618915,90.011296,0.038110,1.537106
"Baskets Queue using DWCAS",12,750,2362.297953,23.622980,101.435521,0.042939,1.541316
"Baskets Queue using DWCAS",12,750,2365.663589,23.656636,105.215336,0.044476,1.540657
"Baskets Queue using DWCAS",12,1000,2747.766973,27.477670,104.095203,0.037884,1.928941
"Baskets Queue using DWCAS",12,1000,2746.789846,27.467898,114.390863,0.041645,1.930449
"Baskets Queue using DWCAS",12,1000,2730.062415,27.300624,140.785932,0.051569,1.928333
"MS Two-Lock TTAS",1,0,61.019297,0.610193,0.104740,0.001717,0.208030
"MS Two-Lock TTAS",1,0,61.030049,0.610300,0.087624,0.001436,0.208098
"MS Two-Lock TTAS",1,0,61.003177,0.610032,0.086758,0.001422,0.207994
"MS Two-Lock TTAS",1,250,44.693604,0.446936,0.324557,0.007262,1.207140
"MS Two-Lock TTAS",1,250,44.728302,0.447283,0.286696,0.006410,1.207250
"MS Two-Lock TTAS",1,250,44.546514,0.445465,0.273911,0.006149,1.207112
"MS Two-Lock TTAS",1,500,39.138488,0.391385,0.430754,0.011006,2.234486
"MS Two-Lock TTAS",1,500,42.027351,0.420274,0.168707,0.004014,2.246467
"MS Two-Lock TTAS",1,500,38.983721,0.389837,0.271783,0.006972,2.233928
"MS Two-Lock TTAS",1,750,43.247844,0.432478,0.149557,0.003458,3.296343
"MS Two-Lock TTAS",1,750,43.110479,0.431105,0.188265,0.004367,3.296237
"MS Two-Lock TTAS",1,750,43.965202,0.439652,0.076173,0.001733,3.298612
"MS Two-Lock TTAS",1,1000,44.194225,0.441942,0.078637,0.001779,4.342963
"MS Two-Lock TTAS",1,1000,43.880297,0.438803,0.246526,0.005618,4.342185
"MS Two-Lock TTAS",1,1000,43.074527,0.430745,0.160837,0.003734,4.339733
"MS Two-Lock TTAS",2,0,226.349271,2.263493,8.589237,0.037947,0.383388
"MS Two-Lock TTAS",2,0,224.742272,2.247423,10.270259,0.045698,0.380588
"MS Two-Lock TTAS",2,0,224.928768,2.249288,9.383000,0.041715,0.381030
"MS Two-Lock TTAS",2,250,132.933302,1.329333,3.793992,0.028541,0.865468
"MS Two-Lock TTAS",2,250,134.126108,1.341261,3.878434,0.028916,0.868067
"MS Two-Lock TTAS",2,250,131.157164,1.311572,4.263224,0.032505,0.862675
"MS Two-Lock TTAS",2,500,129.133624,1.291336,4.423067,0.034252,1.489019
"MS Two-Lock TTAS",2,500,129.077135,1.290771,5.702536,0.044179,1.488677
"MS Two-Lock TTAS",2,500,129.185961,1.291860,5.624960,0.043542,1.489736
"MS Two-Lock TTAS",2,750,137.872036,1.378720,5.476600,0.039722,2.132037
"MS Two-Lock TTAS",2,750,138.740759,1.387408,6.791862,0.048954,2.133671
"MS Two-Lock TTAS",2,750,142.738148,1.427381,5.697870,0.039918,2.140565
"MS Two-Lock TTAS",2,1000,147.039452,1.470395,8.561439,0.058225,2.779003
"MS Two-Lock TTAS",2,1000,140.667453,1.406675,6.692619,0.047578,2.764900
"MS Two-Lock TTAS",2,1000,142.111777,1.421118,6.867350,0.048324,2.766375
"MS Two-Lock TTAS",3,0,360.515103,3.605151,22.394206,0.062117,0.409284
"MS Two-Lock TTAS",3,0,361.205330,3.612053,23.204390,0.064242,0.409782
"MS Two-Lock TTAS",3,0,362.403484,3.624035,24.030825,0.066310,0.410988
"MS Two-Lock TTAS",3,250,191.612759,1.916128,14.758990,0.077025,0.719559
"MS Two-Lock TTAS",3,250,192.171860,1.921719,14.754051,0.076775,0.718930
"MS Two-Lock TTAS",3,250,190.616842,1.906168,16.383306,0.085949,0.717352
"MS Two-Lock TTAS",3,500,131.359071,1.313591,7.697038,0.058595,1.141227
"MS Two-Lock TTAS",3,500,130.071729,1.300717,8.917752,0.068560,1.139730
"MS Two-Lock TTAS",3,500,131.075221,1.310752,8.697960,0.066359,1.140808
"MS Two-Lock TTAS",3,750,134.785536,1.347855,8.448470,0.062681,1.635191
"MS Two-Lock TTAS",3,750,133.926607,1.339266,9.815380,0.073289,1.634146
"MS Two-Lock TTAS",3,750,133.747151,1.337472,7.610349,0.056901,1.633733
"MS Two-Lock TTAS",3,1000,134.096141,1.340961,7.718416,0.057559,2.122234
"MS Two-Lock TTAS",3,1000,133.996805,1.339968,9.584129,0.071525,2.122628
"MS Two-Lock TTAS",3,1000,132.602343,1.326023,9.180364,0.069232,2.121153
"MS Two-Lock TTAS",4,0,504.938540,5.049385,15.476901,0.030651,0.429765
"MS Two-Lock TTAS",4,0,509.257403,5.092574,12.886146,0.025304,0.432323
"MS Two-Lock TTAS",4,0,504.339520,5.043395,15.593374,0.030918,0.431914
"MS Two-Lock TTAS",4,250,325.069832,3.250698,14.116048,0.043425,0.712749
"MS Two-Lock TTAS",4,250,323.820229,3.238202,14.005718,0.043252,0.709715
"MS Two-Lock TTAS",4,250,327.078482,3.270785,15.743659,0.048134,0.710381
"MS Two-Lock TTAS",4,500,185.071186,1.850712,12.702492,0.068636,1.017486
"MS Two-Lock TTAS",4,500,184.173558,1.841736,14.710496,0.079873,1.016844
"MS Two-Lock TTAS",4,500,183.191063,1.831911,11.740588,0.064089,1.015168
"MS Two-Lock TTAS",4,750,164.677366,1.646774,14.320288,0.086960,1.423032
"MS Two-Lock TTAS",4,750,161.619656,1.616197,10.570013,0.065401,1.423304
"MS Two-Lock TTAS",4,750,165.844147,1.658441,15.069703,0.090867,1.422466
"MS Two-Lock TTAS",4,1000,161.614920,1.616149,15.228411,0.094227,1.844431
"MS Two-Lock TTAS",4,1000,161.423941,1.614239,14.830851,0.091875,1.843125
"MS Two-Lock TTAS",4,1000,161.943726,1.619437,14.730043,0.090958,1.843778
"MS Two-Lock TTAS",5,0,799.007452,7.990075,47.532823,0.059490,0.546849
"MS Two-Lock TTAS",5,0,776.123648,7.761236,43.567422,0.056135,0.534743
"MS Two-Lock TTAS",5,0,790.927124,7.909271,45.506517,0.057536,0.536692
"MS Two-Lock TTAS",5,250,611.971840,6.119718,43.261089,0.070691,0.823770
"MS Two-Lock TTAS",5,250,596.436145,5.964361,48.810190,0.081836,0.814495
"MS Two-Lock TTAS",5,250,612.618478,6.126185,60.475717,0.098717,0.818972
"MS Two-Lock TTAS",5,500,435.556902,4.355569,50.699212,0.116401,1.094442
"MS Two-Lock TTAS",5,500,431.489078,4.314891,41.604444,0.096421,1.084932
"MS Two-Lock TTAS",5,500,428.670648,4.286706,47.875328,0.111683,1.081587
"MS Two-Lock TTAS",5,750,448.337687,4.483377,48.729640,0.108690,1.479447
"MS Two-Lock TTAS",5,750,438.036570,4.380366,62.581263,0.142868,1.491413
"MS Two-Lock TTAS",5,750,430.600916,4.306009,55.896848,0.129811,1.479893
"MS Two-Lock TTAS",5,1000,484.986557,4.849866,57.162954,0.117865,1.908561
"MS Two-Lock TTAS",5,1000,505.070904,5.050709,52.525238,0.103996,1.909215
"MS Two-Lock TTAS",5,1000,485.308237,4.853082,57.645460,0.118781,1.902959
"MS Two-Lock TTAS",6,0,1052.413915,10.524139,70.887226,0.067357,0.630180
"MS Two-Lock TTAS",6,0,1047.515044,10.475150,89.780053,0.085708,0.626503
"MS Two-Lock TTAS",6,0,1055.901576,10.559016,106.325116,0.100696,0.629988
"MS Two-Lock TTAS",6,250,889.448954,8.894490,86.115251,0.096819,0.914364
"MS Two-Lock TTAS",6,250,902.766380,9.027664,80.697063,0.089389,0.915112
"MS Two-Lock TTAS",6,250,862.088238,8.620882,98.612656,0.114388,0.902098
"MS Two-Lock TTAS",6,500,658.142201,6.581422,98.861468,0.150213,1.155708
"MS Two-Lock TTAS",6,500,666.984253,6.669843,119.622266,0.179348,1.172625
"MS Two-Lock TTAS",6,500,673.379406,6.733794,113.378590,0.168373,1.173690
"MS Two-Lock TTAS",6,750,729.787519,7.297875,136.409287,0.186916,1.569192
"MS Two-Lock TTAS",6,750,724.291993,7.242920,138.573216,0.191322,1.572552
"MS Two-Lock TTAS",6,750,734.942105,7.349421,136.898397,0.186271,1.565346
"MS Two-Lock TTAS",6,1000,824.650536,8.246505,183.656386,0.222708,2.017881
"MS Two-Lock TTAS",6,1000,851.659549,8.516595,165.772373,0.194646,2.005342
"MS Two-Lock TTAS",6,1000,819.678997,8.196790,172.935730,0.210980,2.004418
"MS Two-Lock TTAS",7,0,1475.314412,14.753144,130.514757,0.088466,0.733020
"MS Two-Lock TTAS",7,0,1429.595841,14.295958,121.143397,0.084740,0.725128
"MS Two-Lock TTAS",7,0,1413.545651,14.135457,120.053553,0.084931,0.717466
"MS Two-Lock TTAS",7,250,1202.731505,12.027315,131.013121,0.108930,0.965178
"MS Two-Lock TTAS",7,250,1224.367460,12.243675,117.094574,0.095637,0.971504
"MS Two-Lock TTAS",7,250,1201.130761,12.011308,125.856080,0.104781,0.963958
"MS Two-Lock TTAS",7,500,934.489444,9.344894,126.378107,0.135238,1.179129
"MS Two-Lock TTAS",7,500,950.137284,9.501373,118.914418,0.125155,1.185199
"MS Two-Lock TTAS",7,500,952.868122,9.528681,146.243068,0.153477,1.191324
"MS Two-Lock TTAS",7,750,1040.299856,10.402999,151.606847,0.145734,1.580525
"MS Two-Lock TTAS",7,750,1078.103416,10.781034,142.544716,0.132218,1.580778
"MS Two-Lock TTAS",7,750,1002.422463,10.024225,162.799900,0.162406,1.569376
"MS Two-Lock TTAS",7,1000,1219.325645,12.193256,172.586242,0.141542,2.003252
"MS Two-Lock TTAS",7,1000,1198.152014,11.981520,168.200374,0.140383,1.994240
"MS Two-Lock TTAS",7,1000,1192.340561,11.923406,171.376638,0.143731,1.993898
"MS Two-Lock TTAS",8,0,1928.124198,19.281242,147.561283,0.076531,0.831495
"MS Two-Lock TTAS",8,0,1935.917089,19.359171,194.151009,0.100289,0.842665
"MS Two-Lock TTAS",8,0,1929.479747,19.294797,162.226912,0.084078,0.833815
"MS Two-Lock TTAS",8,250,1746.243351,17.462434,120.375833,0.068934,1.079926
"MS Two-Lock TTAS",8,250,1700.762880,17.007629,108.456874,0.063770,1.075013
"MS Two-Lock TTAS",8,250,1696.803377,16.968034,106.711287,0.062890,1.059273
"MS Two-Lock TTAS",8,500,1451.646623,14.516466,85.700870,0.059037,1.259760
"MS Two-Lock TTAS",8,500,1417.246833,14.172468,80.694136,0.056937,1.262501
"MS Two-Lock TTAS",8,500,1445.523950,14.455240,66.156009,0.045766,1.264415
"MS Two-Lock TTAS",8,750,1584.060321,15.840603,116.379058,0.073469,1.640435
"MS Two-Lock TTAS",8,750,1569.656906,15.696569,71.719932,0.045691,1.642866
"MS Two-Lock TTAS",8,750,1553.963740,15.539637,98.125543,0.063145,1.648102
"MS Two-Lock TTAS",8,1000,1824.603461,18.246035,100.501405,0.055081,2.061946
"MS Two-Lock TTAS",8,1000,2338.427917,23.384279,355.492734,0.152022,2.283419
"MS Two-Lock TTAS",8,1000,1809.284564,18.092846,71.897505,0.039738,2.060141
"MS Two-Lock TTAS",9,0,2411.669773,24.116698,173.071201,0.071764,0.944895
"MS Two-Lock TTAS",9,0,2432.896342,24.328963,217.064315,0.089221,0.951371
"MS Two-Lock TTAS",9,0,2487.166421,24.871664,181.422685,0.072944,0.950866
"MS Two-Lock TTAS",9,250,2205.238144,22.052381,247.664371,0.112307,1.169098
"MS Two-Lock TTAS",9,250,2195.734176,21.957342,182.617910,0.083169,1.170142
"MS Two-Lock TTAS",9,250,2177.531002,21.775310,163.961043,0.075297,1.161586
"MS Two-Lock TTAS",9,500,1764.562841,17.645628,124.238769,0.070408,1.322008
"MS Two-Lock TTAS",9,500,1754.972168,17.549722,120.115137,0.068443,1.312911
"MS Two-Lock TTAS",9,500,1814.591701,18.145917,112.848210,0.062189,1.323692
"MS Two-Lock TTAS",9,750,1944.440726,19.444407,138.291532,0.071121,1.677527
"MS Two-Lock TTAS",9,750,1945.416885,19.454169,151.182965,0.077712,1.689079
"MS Two-Lock TTAS",9,750,1849.786345,18.497863,167.185691,0.090381,1.661716
"MS Two-Lock TTAS",9,1000,2308.566555,23.085666,154.108516,0.066755,2.124797
"MS Two-Lock TTAS",9,1000,2261.228023,22.612280,148.529253,0.065685,2.114758
"MS Two-Lock TTAS",9,1000,2246.711894,22.467119,140.831374,0.062683,2.103136
"MS Two-Lock TTAS",10,0,2924.783834,29.247838,220.192054,0.075285,1.030951
"MS Two-Lock TTAS",10,0,2948.617838,29.486178,258.191964,0.087564,1.017612
"MS Two-Lock TTAS",10,0,2856.488202,28.564882,222.946357,0.078049,1.005235
"MS Two-Lock TTAS",10,250,2646.985974,26.469860,247.486568,0.093497,1.254874
"MS Two-Lock TTAS",10,250,2796.926548,27.969265,211.979629,0.075790,1.270241
"MS Two-Lock TTAS",10,250,2642.030100,26.420301,243.961259,0.092339,1.250076
"MS Two-Lock TTAS",10,500,2266.205678,22.662057,227.386714,0.100338,1.423292
"MS Two-Lock TTAS",10,500,2241.725645,22.417256,245.339995,0.109442,1.420472
"MS Two-Lock TTAS",10,500,2183.465088,21.834651,205.117642,0.093941,1.385512
"MS Two-Lock TTAS",10,750,2364.023762,23.640238,194.628098,0.082329,1.748849
"MS Two-Lock TTAS",10,750,2309.138204,23.091382,180.920512,0.078350,1.740773
"MS Two-Lock TTAS",10,750,2271.036347,22.710363,189.126562,0.083278,1.731786
"MS Two-Lock TTAS",10,1000,2673.332157,26.733322,208.019619,0.077813,2.148426
"MS Two-Lock TTAS",10,1000,2641.176963,26.411770,247.741118,0.093800,2.145457
"MS Two-Lock TTAS",10,1000,2662.457667,26.624577,199.589209,0.074964,2.151085
"MS Two-Lock TTAS",11,0,3482.326658,34.823267,278.990587,0.080116,1.102864
"MS Two-Lock TTAS",11,0,3501.432215,35.014322,307.321649,0.087770,1.114658
"MS Two-Lock TTAS",11,0,3530.416788,35.304168,339.200586,0.096079,1.102887
"MS Two-Lock TTAS",11,250,3199.353785,31.993538,351.216866,0.109777,1.329860
"MS Two-Lock TTAS",11,250,3180.420439,31.804204,226.638565,0.071261,1.317757
"MS Two-Lock TTAS",11,250,3266.965360,32.669654,328.108740,0.100432,1.342682
"MS Two-Lock TTAS",11,500,2628.019018,26.280190,228.889627,0.087096,1.429919
"MS Two-Lock TTAS",11,500,2575.081622,25.750816,226.091422,0.087800,1.417135
"MS Two-Lock TTAS",11,500,2555.369309,25.553693,229.530704,0.089823,1.409003
"MS Two-Lock TTAS",11,750,2854.887450,28.548874,293.970991,0.102971,1.784004
"MS Two-Lock TTAS",11,750,2787.476773,27.874768,226.645641,0.081309,1.770433
"MS Two-Lock TTAS",11,750,2766.049714,27.660497,223.887090,0.080941,1.771002
"MS Two-Lock TTAS",11,1000,3226.286732,32.262867,202.821110,0.062865,2.196803
"MS Two-Lock TTAS",11,1000,3161.904450,31.619045,211.128608,0.066773,2.186374
"MS Two-Lock TTAS",11,1000,3154.977814,31.549778,238.400588,0.075563,2.180792
"MS Two-Lock TTAS",12,0,4263.017574,42.630176,268.727628,0.063037,1.233915
"MS Two-Lock TTAS",12,0,4227.112591,42.271126,277.209551,0.065579,1.227920
"MS Two-Lock TTAS",12,0,4198.562130,41.985621,350.884954,0.083573,1.220518
"MS Two-Lock TTAS",12,250,4096.343549,40.963435,303.374388,0.074060,1.451658
"MS Two-Lock TTAS",12,250,4046.321321,40.463213,333.330695,0.082379,1.457531
"MS Two-Lock TTAS",12,250,4018.972529,40.189725,349.768477,0.087029,1.434728
"MS Two-Lock TTAS",12,500,3173.339677,31.733397,199.377693,0.062829,1.493863
"MS Two-Lock TTAS",12,500,3198.863461,31.988635,286.850805,0.089673,1.507504
"MS Two-Lock TTAS",12,500,3109.831648,31.098316,217.863590,0.070056,1.478995
"MS Two-Lock TTAS",12,750,3344.090099,33.440901,261.443839,0.078181,1.836571
"MS Two-Lock TTAS",12,750,3443.354141,34.433541,135.716219,0.039414,1.846910
"MS Two-Lock TTAS",12,750,3361.936891,33.619369,206.019264,0.061280,1.833632
"MS Two-Lock TTAS",12,1000,3856.792798,38.567928,281.230031,0.072918,2.237936
"MS Two-Lock TTAS",12,1000,3791.900309,37.919003,238.358264,0.062860,2.241287
"MS Two-Lock TTAS",12,1000,3866.568810,38.665688,187.116542,0.048393,2.255344